neris_id_incident,neris_id_entity,incident_type,status,call_create,dispatch_time,arrival_time,cleared_time,latitude,longitude,address,civilian_injuries,civilian_fatalities,firefighter_injuries,firefighter_fatalities,primary_action,area_of_origin,fire_cause,construction_type,aid_type
INC-2023-3057,VA-FDID-042,CO Alarm,Closed,2023-02-11T16:11:15,2023-02-11T16:14:21,2023-02-11T16:23:42,2023-02-11T17:26:29,37.51132,-77.46788,8735 Valley Dr Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-3058,VA-FDID-042,EMS,Closed,2023-04-20T15:06:08,2023-04-20T15:09:23,2023-04-20T15:18:27,2023-04-20T16:04:20,37.453907,-77.56739,8093 Pine Rd Midlothian VA,3,0,0,0,Medical Aid,,,,None
INC-2023-3059,VA-FDID-042,EMS,Closed,2023-07-11T15:47:19,2023-07-11T15:50:30,2023-07-11T15:55:25,2023-07-11T17:35:11,37.419895,-77.353212,7728 Main St Chester VA,0,1,0,0,Medical Aid,,,,None
INC-2023-3060,VA-FDID-042,Structure Fire,Closed,2023-06-07T01:29:56,2023-06-07T01:31:02,2023-06-07T01:45:36,2023-06-07T02:07:14,37.368417,-77.667523,9230 Elm St Chester VA,0,0,0,0,Extinguishment,Living Room,Undetermined,Heavy Timber,None
INC-2023-3061,VA-FDID-042,CO Alarm,Closed,2024-05-04T00:35:26,2024-05-04T00:37:22,2024-05-04T00:49:43,2024-05-04T02:09:16,37.33438,-77.603098,6618 Oak Ave Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-3062,VA-FDID-042,Brush/Grass Fire,Closed,2023-09-20T04:26:54,2023-09-20T04:29:13,2023-09-20T04:42:43,2023-09-20T05:17:17,37.31443,-77.330956,3044 Hill St Bon Air VA,0,0,0,0,Extinguishment,Garage,Natural,,None
INC-2023-3063,VA-FDID-042,Service Call,Closed,2024-09-12T07:40:31,2024-09-12T07:44:41,2024-09-12T07:50:51,2024-09-12T09:33:45,37.307877,-77.520931,935 Valley Dr Chester VA,0,0,0,0,Service,,,,None
INC-2023-3064,VA-FDID-042,EMS,Closed,2023-03-18T06:59:22,2023-03-18T07:04:08,2023-03-18T07:12:28,2023-03-18T08:02:51,37.418976,-77.478242,7254 Elm St Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3065,VA-FDID-042,Brush/Grass Fire,Closed,2024-05-15T05:39:54,2024-05-15T05:43:03,2024-05-15T05:50:08,2024-05-15T06:49:27,37.471707,-77.516738,3626 Church Ave Colonial Heights VA,0,0,0,0,Extinguishment,,Cooking,,None
INC-2023-3066,VA-FDID-042,Wildfire,Closed,2023-06-21T16:37:12,2023-06-21T16:42:07,2023-06-21T16:48:01,2023-06-21T18:42:02,37.408154,-77.646785,7335 Maple Ave Chesterfield VA,0,0,0,0,Extinguishment,Roof,Electrical,,None
INC-2023-3067,VA-FDID-042,EMS,Closed,2023-08-12T13:25:01,2023-08-12T13:26:22,2023-08-12T13:31:53,2023-08-12T14:49:25,37.510124,-77.631211,3004 Main St Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3068,VA-FDID-042,Brush/Grass Fire,Closed,2024-06-06T17:09:20,2024-06-06T17:12:53,2024-06-06T17:18:23,2024-06-06T17:44:38,37.229157,-77.595558,4219 Cedar Ln Bon Air VA,0,0,0,0,Extinguishment,Basement,Natural,,None
INC-2023-3069,VA-FDID-042,EMS,Closed,2024-10-01T19:06:27,2024-10-01T19:10:38,2024-10-01T19:24:14,2024-10-01T20:41:21,37.404472,-77.604847,2660 Church Ave Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3070,VA-FDID-042,CO Alarm,Closed,2023-12-26T22:11:18,2023-12-26T22:12:56,2023-12-26T22:19:45,2023-12-26T23:40:01,37.347392,-77.50591,5328 Elm St Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-3071,VA-FDID-042,Wildfire,Closed,2024-11-16T11:01:23,2024-11-16T11:06:18,2024-11-16T11:19:36,2024-11-16T12:23:14,37.428596,-77.663431,9956 Hill St Chester VA,0,0,0,0,Extinguishment,Kitchen,Cooking,,None
INC-2023-3072,VA-FDID-042,Structure Fire,Closed,2024-04-01T17:08:38,2024-04-01T17:13:28,2024-04-01T17:18:29,2024-04-01T19:09:21,37.354899,-77.452345,2402 Maple Ave Chesterfield VA,0,0,0,0,Extinguishment,Roof,Smoking,Non-Combustible,None
INC-2023-3073,VA-FDID-042,Vehicle Fire,Closed,2023-11-09T14:54:20,2023-11-09T14:57:41,2023-11-09T15:08:44,2023-11-09T15:45:11,37.37183,-77.484904,5163 Park Dr Ettrick VA,2,0,0,0,Extinguishment,Garage,Natural,,None
INC-2023-3074,VA-FDID-042,EMS,Closed,2023-05-23T18:28:33,2023-05-23T18:33:02,2023-05-23T18:43:29,2023-05-23T19:51:46,37.422552,-77.317145,6868 Valley Dr Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3075,VA-FDID-042,EMS,Closed,2023-09-17T13:39:20,2023-09-17T13:43:31,2023-09-17T13:54:31,2023-09-17T14:41:55,37.327869,-77.519784,8211 Cedar Ln Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3076,VA-FDID-042,Vehicle Fire,Closed,2024-02-04T18:12:35,2024-02-04T18:14:02,2024-02-04T18:26:33,2024-02-04T19:40:36,37.398664,-77.551358,9378 Maple Ave Chesterfield VA,0,0,1,0,Extinguishment,Garage,Undetermined,,None
INC-2023-3077,VA-FDID-042,Brush/Grass Fire,Closed,2024-07-31T20:20:03,2024-07-31T20:21:42,2024-07-31T20:28:48,2024-07-31T22:06:32,37.480902,-77.411295,8551 Pine Rd Ettrick VA,0,1,0,0,Extinguishment,Living Room,Smoking,,None
INC-2023-3078,VA-FDID-042,EMS,Closed,2023-03-13T21:50:18,2023-03-13T21:52:44,2023-03-13T22:02:45,2023-03-13T23:28:16,37.503343,-77.452441,3343 Park Dr Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3079,VA-FDID-042,Structure Fire,Closed,2023-08-01T01:23:00,2023-08-01T01:25:12,2023-08-01T01:31:39,2023-08-01T02:50:18,37.320065,-77.683033,7831 Main St Chesterfield VA,0,0,0,0,Extinguishment,,,Masonry,None
INC-2023-3080,VA-FDID-042,Structure Fire,Closed,2023-04-05T15:37:49,2023-04-05T15:41:27,2023-04-05T15:48:52,2023-04-05T16:58:15,37.419512,-77.646558,3216 River Rd Chester VA,0,0,0,0,Extinguishment,Basement,Heating,Masonry,None
INC-2023-3081,VA-FDID-042,EMS,Closed,2024-03-08T15:04:55,2024-03-08T15:06:01,2024-03-08T15:17:52,2024-03-08T16:36:55,37.431061,-77.438954,5480 Cedar Ln Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3082,VA-FDID-042,Gas Leak,Closed,2023-06-14T23:45:07,2023-06-14T23:48:55,2023-06-14T23:57:56,2023-06-15T01:26:02,37.348862,-77.431185,493 Main St Bon Air VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3083,VA-FDID-042,False Alarm,Closed,2023-11-01T13:52:10,2023-11-01T13:55:45,2023-11-01T14:05:01,2023-11-01T15:58:55,37.396602,-77.533428,179 School St Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-3084,VA-FDID-042,Gas Leak,Closed,2023-05-04T07:40:14,2023-05-04T07:44:24,2023-05-04T07:54:28,2023-05-04T09:53:58,37.23292,-77.575208,9590 Elm St Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3085,VA-FDID-042,EMS,Closed,2024-09-07T18:03:35,2024-09-07T18:06:11,2024-09-07T18:16:40,2024-09-07T19:53:53,37.453234,-77.647463,2438 Maple Ave Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3086,VA-FDID-042,False Alarm,Closed,2023-08-25T06:08:33,2023-08-25T06:13:28,2023-08-25T06:26:41,2023-08-25T08:24:39,37.409722,-77.639741,998 Church Ave Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-3087,VA-FDID-042,EMS,Closed,2024-06-12T02:56:49,2024-06-12T02:58:53,2024-06-12T03:13:46,2024-06-12T04:08:05,37.490572,-77.314744,6918 Washington Blvd Richmond VA,1,0,0,0,Medical Aid,,,,None
INC-2023-3088,VA-FDID-042,False Alarm,Closed,2024-07-20T03:04:41,2024-07-20T03:06:03,2024-07-20T03:19:22,2024-07-20T03:45:56,37.522096,-77.357964,6585 Elm St Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-3089,VA-FDID-042,Water Rescue,Closed,2024-02-08T20:38:04,2024-02-08T20:41:04,2024-02-08T20:55:34,2024-02-08T21:38:41,37.309552,-77.605768,4274 Hill St Richmond VA,0,0,0,0,Rescue,,,,None
INC-2023-3090,VA-FDID-042,Gas Leak,Closed,2024-05-19T21:04:28,2024-05-19T21:09:20,2024-05-19T21:23:57,2024-05-19T22:33:07,37.253015,-77.323169,5408 Washington Blvd Colonial Heights VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3091,VA-FDID-042,MVA,Closed,2024-10-22T06:54:26,2024-10-22T06:57:44,2024-10-22T07:05:37,2024-10-22T09:00:33,37.424732,-77.358469,9020 Cedar Ln Chesterfield VA,2,0,0,0,Rescue,,,,None
INC-2023-3092,VA-FDID-042,False Alarm,Closed,2023-12-31T05:13:38,2023-12-31T05:17:07,2023-12-31T05:22:16,2023-12-31T06:00:43,37.42162,-77.390006,3433 Park Dr Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-3093,VA-FDID-042,MVA,Closed,2024-04-18T17:45:27,2024-04-18T17:49:53,2024-04-18T17:53:55,2024-04-18T18:26:20,37.460769,-77.355337,2720 Hill St Colonial Heights VA,2,0,0,0,Rescue,,,,None
INC-2023-3094,VA-FDID-042,EMS,Closed,2023-10-13T02:33:38,2023-10-13T02:34:45,2023-10-13T02:38:51,2023-10-13T04:24:28,37.273987,-77.474024,6060 Elm St Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3095,VA-FDID-042,CO Alarm,Closed,2023-11-03T18:55:23,2023-11-03T18:59:37,2023-11-03T19:07:19,2023-11-03T21:00:00,37.24797,-77.398791,9826 Lake Rd Chester VA,0,0,0,0,Investigated,,,,None
INC-2023-3096,VA-FDID-042,MVA,Closed,2023-04-05T21:50:47,2023-04-05T21:54:19,2023-04-05T22:05:35,2023-04-05T23:31:39,37.284189,-77.372502,3097 River Rd Midlothian VA,0,0,0,0,Rescue,,,,None
INC-2023-3097,VA-FDID-042,Gas Leak,Closed,2023-03-17T20:56:48,2023-03-17T21:01:05,2023-03-17T21:12:52,2023-03-17T22:39:12,37.418681,-77.546459,9525 Church Ave Ettrick VA,3,1,0,0,Hazmat Mitigation,,,,None
INC-2023-3098,VA-FDID-042,CO Alarm,Closed,2024-03-27T22:10:27,2024-03-27T22:14:39,2024-03-27T22:20:00,2024-03-27T23:43:12,37.340865,-77.568899,3582 Valley Dr Colonial Heights VA,0,0,0,0,Investigated,,,,None
INC-2023-3099,VA-FDID-042,EMS,Closed,2023-07-05T05:10:44,2023-07-05T05:12:39,2023-07-05T05:25:21,2023-07-05T06:51:01,37.26212,-77.340742,5221 Pine Rd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3100,VA-FDID-042,CO Alarm,Closed,2023-12-28T07:53:02,2023-12-28T07:54:16,2023-12-28T08:07:41,2023-12-28T09:29:25,37.231238,-77.512947,8833 Elm St Richmond VA,0,0,0,0,Investigated,,,,None
INC-2023-3101,VA-FDID-042,Water Rescue,Closed,2024-05-25T03:25:48,2024-05-25T03:26:50,2024-05-25T03:40:08,2024-05-25T05:39:24,37.288632,-77.45516,9404 School St Richmond VA,0,0,0,0,Rescue,,,,None
INC-2023-3102,VA-FDID-042,Gas Leak,Closed,2024-06-01T08:21:47,2024-06-01T08:22:50,2024-06-01T08:27:15,2024-06-01T09:38:24,37.486336,-77.357826,3617 Elm St Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3103,VA-FDID-042,Vehicle Fire,Closed,2024-07-25T16:32:45,2024-07-25T16:34:32,2024-07-25T16:46:13,2024-07-25T17:58:41,37.276053,-77.646978,803 Hill St Chester VA,0,0,0,0,Extinguishment,,Smoking,,None
INC-2023-3104,VA-FDID-042,EMS,Closed,2024-07-17T13:10:11,2024-07-17T13:11:53,2024-07-17T13:24:54,2024-07-17T14:14:16,37.27824,-77.551488,535 Oak Ave Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3105,VA-FDID-042,False Alarm,Closed,2023-03-29T17:20:59,2023-03-29T17:25:55,2023-03-29T17:37:54,2023-03-29T19:11:13,37.35143,-77.65172,9894 Main St Chester VA,0,0,0,0,Investigated,,,,None
INC-2023-3106,VA-FDID-042,EMS,Closed,2024-11-10T09:05:02,2024-11-10T09:09:15,2024-11-10T09:16:08,2024-11-10T10:35:09,37.360727,-77.394115,2895 Elm St Richmond VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3107,VA-FDID-042,Brush/Grass Fire,Closed,2024-09-18T18:04:28,2024-09-18T18:06:21,2024-09-18T18:21:17,2024-09-18T18:44:26,37.312874,-77.436516,6014 Mill Rd Chester VA,0,0,0,0,Extinguishment,Kitchen,Smoking,,None
INC-2023-3108,VA-FDID-042,Wildfire,Closed,2023-01-22T08:03:10,2023-01-22T08:05:32,2023-01-22T08:14:59,2023-01-22T08:35:20,37.386285,-77.50528,2783 Lake Rd Midlothian VA,0,0,0,0,Extinguishment,Roof,,,None
INC-2023-3109,VA-FDID-042,False Alarm,Closed,2023-07-14T13:43:15,2023-07-14T13:46:10,2023-07-14T14:00:34,2023-07-14T15:27:45,37.242853,-77.703225,3822 Main St Ettrick VA,0,0,0,0,Investigated,,,,None
INC-2023-3110,VA-FDID-042,Brush/Grass Fire,Closed,2023-02-01T07:56:44,2023-02-01T08:01:43,2023-02-01T08:14:25,2023-02-01T09:06:07,37.324579,-77.418846,227 Oak Ave Bon Air VA,0,0,0,0,Extinguishment,,Undetermined,,None
INC-2023-3111,VA-FDID-042,EMS,Closed,2023-07-08T06:11:26,2023-07-08T06:14:46,2023-07-08T06:21:57,2023-07-08T07:59:03,37.23574,-77.3673,9064 Hill St Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3112,VA-FDID-042,Structure Fire,Closed,2023-05-03T10:48:41,2023-05-03T10:53:12,2023-05-03T11:00:29,2023-05-03T11:55:23,37.236307,-77.347844,6380 Lake Rd Richmond VA,0,0,0,0,Extinguishment,Kitchen,Arson,Non-Combustible,None
INC-2023-3113,VA-FDID-042,False Alarm,Closed,2023-02-02T04:49:19,2023-02-02T04:51:39,2023-02-02T04:56:44,2023-02-02T05:25:45,37.430322,-77.450785,4575 Valley Dr Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-3114,VA-FDID-042,False Alarm,Closed,2024-06-03T01:53:28,2024-06-03T01:55:37,2024-06-03T02:08:50,2024-06-03T03:16:50,37.509748,-77.362877,9385 Washington Blvd Chesterfield VA,0,0,0,0,Investigated,,,,None
INC-2023-3115,VA-FDID-042,EMS,Closed,2023-03-11T13:36:36,2023-03-11T13:41:24,2023-03-11T13:49:44,2023-03-11T14:17:22,37.362349,-77.441902,513 Pine Rd Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3116,VA-FDID-042,Gas Leak,Closed,2024-02-26T07:13:53,2024-02-26T07:17:06,2024-02-26T07:23:09,2024-02-26T09:02:00,37.246732,-77.656281,4595 Valley Dr Midlothian VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3117,VA-FDID-042,Wildfire,Closed,2023-12-27T23:02:52,2023-12-27T23:05:38,2023-12-27T23:10:50,2023-12-28T00:50:37,37.486154,-77.654301,9348 Washington Blvd Ettrick VA,2,0,0,0,Extinguishment,Bedroom,Undetermined,,None
INC-2023-3118,VA-FDID-042,EMS,Closed,2023-11-24T21:44:13,2023-11-24T21:46:37,2023-11-24T21:51:53,2023-11-24T23:17:51,37.489001,-77.51932,757 Elm St Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3119,VA-FDID-042,EMS,Closed,2023-09-29T20:35:57,2023-09-29T20:38:15,2023-09-29T20:49:57,2023-09-29T22:18:52,37.490193,-77.529829,2327 Maple Ave Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3120,VA-FDID-042,CO Alarm,Closed,2023-10-02T10:14:14,2023-10-02T10:17:44,2023-10-02T10:32:43,2023-10-02T12:26:53,37.282776,-77.598891,9341 Lake Rd Bon Air VA,0,0,0,0,Investigated,,,,None
INC-2023-3121,VA-FDID-042,Wildfire,Closed,2023-05-16T15:44:33,2023-05-16T15:46:16,2023-05-16T16:00:50,2023-05-16T17:43:48,37.490922,-77.62993,5661 Church Ave Bon Air VA,0,0,0,0,Extinguishment,Basement,Cooking,,None
INC-2023-3122,VA-FDID-042,Electrical,Closed,2024-11-25T14:35:02,2024-11-25T14:37:04,2024-11-25T14:50:53,2024-11-25T16:19:33,37.348265,-77.536525,8759 Pine Rd Colonial Heights VA,0,0,0,0,Extinguishment,Roof,Natural,,None
INC-2023-3123,VA-FDID-042,MVA,Closed,2024-03-30T19:11:06,2024-03-30T19:13:05,2024-03-30T19:22:31,2024-03-30T21:21:12,37.455639,-77.387574,5782 Elm St Ettrick VA,0,0,0,0,Rescue,,,,None
INC-2023-3124,VA-FDID-042,Gas Leak,Closed,2023-11-20T08:32:33,2023-11-20T08:35:29,2023-11-20T08:46:23,2023-11-20T09:29:03,37.46471,-77.643792,4178 Maple Ave Colonial Heights VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3125,VA-FDID-042,False Alarm,Closed,2023-01-03T07:25:12,2023-01-03T07:28:53,2023-01-03T07:35:34,2023-01-03T08:03:17,37.48363,-77.541595,3285 Cedar Ln Midlothian VA,0,0,0,0,Investigated,,,,None
INC-2023-3126,VA-FDID-042,Structure Fire,Closed,2023-04-14T10:53:20,2023-04-14T10:55:55,2023-04-14T11:06:42,2023-04-14T13:00:52,37.286874,-77.353104,5725 Elm St Colonial Heights VA,0,0,0,0,Extinguishment,Attic,,Heavy Timber,None
INC-2023-3127,VA-FDID-042,EMS,Closed,2023-05-22T07:44:42,2023-05-22T07:46:31,2023-05-22T07:56:44,2023-05-22T09:19:27,37.237646,-77.595625,6060 Maple Ave Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3128,VA-FDID-042,EMS,Closed,2023-08-27T01:15:08,2023-08-27T01:17:17,2023-08-27T01:26:14,2023-08-27T02:06:20,37.253216,-77.663899,5662 Pine Rd Chesterfield VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3129,VA-FDID-042,EMS,Closed,2024-05-13T07:15:57,2024-05-13T07:17:39,2024-05-13T07:23:01,2024-05-13T09:09:16,37.394264,-77.418563,3043 Valley Dr Ettrick VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3130,VA-FDID-042,Vehicle Fire,Closed,2024-11-29T10:53:17,2024-11-29T10:54:36,2024-11-29T11:01:21,2024-11-29T12:46:33,37.261373,-77.314519,6782 Pine Rd Colonial Heights VA,0,0,0,0,Extinguishment,Engine Area,Mechanical,,None
INC-2023-3131,VA-FDID-042,Service Call,Closed,2023-05-19T06:47:00,2023-05-19T06:50:32,2023-05-19T07:03:05,2023-05-19T08:23:27,37.280059,-77.529629,3447 Maple Ave Chester VA,0,0,0,0,Service,,,,None
INC-2023-3132,VA-FDID-042,Vehicle Fire,Closed,2024-01-21T03:10:21,2024-01-21T03:14:36,2024-01-21T03:29:36,2024-01-21T05:07:24,37.471595,-77.561947,134 Main St Bon Air VA,0,0,0,0,Extinguishment,Bedroom,,,None
INC-2023-3133,VA-FDID-042,EMS,Closed,2023-06-21T01:35:39,2023-06-21T01:38:41,2023-06-21T01:52:23,2023-06-21T02:36:36,37.50322,-77.346926,898 Maple Ave Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3134,VA-FDID-042,EMS,Closed,2024-07-28T21:24:01,2024-07-28T21:25:20,2024-07-28T21:29:46,2024-07-28T23:28:38,37.378952,-77.649874,6727 Pine Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3135,VA-FDID-042,EMS,Closed,2023-10-26T04:55:51,2023-10-26T04:58:09,2023-10-26T05:05:39,2023-10-26T05:32:07,37.524336,-77.451724,4501 School St Bon Air VA,2,0,0,0,Medical Aid,,,,None
INC-2023-3136,VA-FDID-042,Structure Fire,Closed,2023-03-30T17:26:11,2023-03-30T17:28:47,2023-03-30T17:42:56,2023-03-30T19:28:29,37.351966,-77.406019,5171 River Rd Richmond VA,0,0,0,0,Extinguishment,Bedroom,,Heavy Timber,None
INC-2023-3137,VA-FDID-042,CO Alarm,Closed,2024-04-09T06:19:56,2024-04-09T06:21:05,2024-04-09T06:31:40,2024-04-09T07:37:50,37.230686,-77.674989,4462 Park Dr Richmond VA,0,1,0,0,Investigated,,,,None
INC-2023-3138,VA-FDID-042,Brush/Grass Fire,Closed,2023-05-08T22:02:34,2023-05-08T22:03:34,2023-05-08T22:09:56,2023-05-09T00:09:12,37.525281,-77.673441,822 Main St Midlothian VA,0,0,0,0,Extinguishment,Living Room,,,None
INC-2023-3139,VA-FDID-042,Electrical,Closed,2024-12-22T01:48:27,2024-12-22T01:51:45,2024-12-22T02:02:50,2024-12-22T03:32:39,37.516577,-77.450451,1948 Hill St Chester VA,0,0,0,0,Extinguishment,,,,None
INC-2023-3140,VA-FDID-042,EMS,Closed,2023-08-18T09:50:58,2023-08-18T09:53:33,2023-08-18T09:58:10,2023-08-18T11:21:15,37.413543,-77.400856,7516 Lake Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3141,VA-FDID-042,Structure Fire,Closed,2023-08-11T01:53:24,2023-08-11T01:55:35,2023-08-11T02:04:11,2023-08-11T02:42:48,37.305216,-77.700464,7893 Cedar Ln Colonial Heights VA,0,0,0,0,Extinguishment,Engine Area,Electrical,,None
INC-2023-3142,VA-FDID-042,Service Call,Closed,2023-10-02T22:22:57,2023-10-02T22:25:31,2023-10-02T22:32:24,2023-10-03T00:03:14,37.439389,-77.368777,9913 Church Ave Colonial Heights VA,0,0,0,0,Service,,,,None
INC-2023-3143,VA-FDID-042,False Alarm,Closed,2024-01-01T11:27:49,2024-01-01T11:29:43,2024-01-01T11:42:04,2024-01-01T13:37:57,37.457466,-77.504463,9816 Cedar Ln Richmond VA,0,0,0,0,Investigated,,,,None
INC-2023-3144,VA-FDID-042,Electrical,Closed,2024-05-27T16:44:05,2024-05-27T16:47:49,2024-05-27T17:00:56,2024-05-27T17:49:27,37.344986,-77.532181,7784 Pine Rd Ettrick VA,0,0,0,0,Extinguishment,,Mechanical,,None
INC-2023-3145,VA-FDID-042,Gas Leak,Closed,2024-07-20T19:46:25,2024-07-20T19:49:42,2024-07-20T19:55:27,2024-07-20T20:58:39,37.229333,-77.593703,3866 River Rd Richmond VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3146,VA-FDID-042,Structure Fire,Closed,2024-07-30T09:16:24,2024-07-30T09:21:07,2024-07-30T09:27:23,2024-07-30T10:59:50,37.334669,-77.485385,6814 River Rd Ettrick VA,0,0,2,0,Extinguishment,Garage,Smoking,Non-Combustible,None
INC-2023-3147,VA-FDID-042,Wildfire,Closed,2024-06-09T11:07:15,2024-06-09T11:12:07,2024-06-09T11:22:49,2024-06-09T11:45:09,37.500026,-77.575339,1441 Mill Rd Chester VA,0,0,0,0,Extinguishment,Engine Area,Arson,,None
INC-2023-3148,VA-FDID-042,EMS,Closed,2024-05-30T04:32:25,2024-05-30T04:35:02,2024-05-30T04:44:20,2024-05-30T06:33:49,37.313714,-77.664487,482 Hill St Colonial Heights VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3149,VA-FDID-042,Water Rescue,Closed,2023-02-17T06:59:03,2023-02-17T07:01:32,2023-02-17T07:15:53,2023-02-17T09:02:20,37.29824,-77.543888,4038 Maple Ave Chester VA,0,0,0,0,Rescue,,,,None
INC-2023-3150,VA-FDID-042,Service Call,Closed,2023-12-18T23:27:17,2023-12-18T23:29:41,2023-12-18T23:34:19,2023-12-19T00:55:22,37.444821,-77.539057,6039 Mill Rd Colonial Heights VA,0,0,0,0,Service,,,,None
INC-2023-3151,VA-FDID-042,EMS,Closed,2024-10-29T18:13:55,2024-10-29T18:17:18,2024-10-29T18:27:19,2024-10-29T20:26:38,37.504145,-77.644116,1345 Elm St Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3152,VA-FDID-042,EMS,Closed,2024-10-06T06:03:51,2024-10-06T06:06:38,2024-10-06T06:18:26,2024-10-06T07:59:20,37.481711,-77.685449,8157 Mill Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3153,VA-FDID-042,CO Alarm,Closed,2024-04-02T11:32:28,2024-04-02T11:37:20,2024-04-02T11:44:19,2024-04-02T13:29:07,37.310125,-77.431739,7114 Maple Ave Chester VA,0,0,0,0,Investigated,,,,None
INC-2023-3154,VA-FDID-042,Service Call,Closed,2024-06-11T02:49:59,2024-06-11T02:54:58,2024-06-11T03:08:35,2024-06-11T04:52:45,37.243821,-77.681912,3771 School St Chesterfield VA,0,0,2,0,Service,,,,None
INC-2023-3155,VA-FDID-042,Structure Fire,Closed,2024-08-13T00:07:19,2024-08-13T00:09:46,2024-08-13T00:23:30,2024-08-13T02:21:03,37.252644,-77.654439,2451 Washington Blvd Chesterfield VA,0,0,0,0,Extinguishment,Attic,Smoking,Wood Frame,None
INC-2023-3156,VA-FDID-042,EMS,Closed,2024-07-03T06:31:40,2024-07-03T06:35:32,2024-07-03T06:49:54,2024-07-03T08:15:43,37.340535,-77.606937,2738 River Rd Midlothian VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3157,VA-FDID-042,EMS,Closed,2024-08-03T20:41:37,2024-08-03T20:42:42,2024-08-03T20:51:19,2024-08-03T21:19:26,37.381337,-77.649705,6618 Mill Rd Chester VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3158,VA-FDID-042,Electrical,Closed,2024-02-14T11:54:28,2024-02-14T11:57:35,2024-02-14T12:10:33,2024-02-14T13:38:16,37.284657,-77.648431,3041 School St Bon Air VA,0,0,0,0,Extinguishment,Garage,Natural,,None
INC-2023-3159,VA-FDID-042,Water Rescue,Closed,2024-06-21T03:18:23,2024-06-21T03:19:33,2024-06-21T03:28:26,2024-06-21T04:02:24,37.44157,-77.460812,7980 Oak Ave Colonial Heights VA,0,0,0,0,Rescue,,,,None
INC-2023-3160,VA-FDID-042,Gas Leak,Closed,2023-06-07T03:44:58,2023-06-07T03:46:57,2023-06-07T03:51:59,2023-06-07T05:20:52,37.472561,-77.58925,1522 Lake Rd Ettrick VA,0,0,0,0,Hazmat Mitigation,,,,None
INC-2023-3161,VA-FDID-042,Structure Fire,Closed,2023-11-30T21:38:32,2023-11-30T21:42:22,2023-11-30T21:49:27,2023-11-30T23:41:52,37.232768,-77.464043,3363 Oak Ave Chester VA,0,0,0,0,Extinguishment,Living Room,Electrical,Wood Frame,None
INC-2023-3162,VA-FDID-042,EMS,Closed,2024-03-26T18:32:34,2024-03-26T18:37:32,2024-03-26T18:48:37,2024-03-26T20:14:54,37.44546,-77.416719,6869 Park Dr Bon Air VA,0,0,0,0,Medical Aid,,,,None
INC-2023-3163,VA-FDID-042,Wildfire,Closed,2023-09-23T16:36:39,2023-09-23T16:39:15,2023-09-23T16:48:33,2023-09-23T17:57:18,37.332578,-77.57367,1053 Cedar Ln Midlothian VA,0,0,0,0,Extinguishment,Basement,Natural,,None
